ad_id,title,property_type,listing_type,location,district,detailed_address,price_lkr,price_type,bedrooms,bathrooms,land_size,land_size_unit,property_size_sqft,description,posted_date,posted_by,url,scraped_at
AD100249,3 Bedroom Apartment for Sale in Colombo 10,Apartment,Sale,Colombo 10,Colombo,"Colombo 10, Colombo",78771000,Total Price,3,3,,,1786,Spacious luxury apartment in prime location. Close to schools and shopping. Amenities: Swimming Pool. Located on floor 11.,2026-01-10,Developer,https://properties.lk/apartment/100249,2026-02-22 21:23:18
AD100250,2 Bedroom Apartment for Sale in Peliyagoda,Apartment,Sale,Peliyagoda,Gampaha,"Peliyagoda, Gampaha",26624000,Total Price,2,1,,,1434,Modern apartment with stunning views. Well-maintained and ready to move in. Fully Furnished. Amenities: Gym. Located on floor 26.,2025-10-27,Developer,https://properties.lk/apartment/100250,2026-02-22 21:23:18
AD100251,1 Bedroom Apartment for Sale in Colombo 03,Apartment,Sale,Colombo 03,Colombo,"Colombo 03, Colombo",14480000,Total Price,1,1,,,407,Compact studio apartment. Ideal for young professionals. Located on floor 15.,2025-11-03,Agent,https://properties.lk/apartment/100251,2026-02-22 21:23:18
AD100252,4 Bedroom Apartment for Sale in Colombo 04,Apartment,Sale,Colombo 04,Colombo,"Colombo 04, Colombo",80031000,Total Price,4,3,,,2042,Budget-friendly apartment near public transport. Well-connected area. Fully Furnished. Amenities: Gym and Pool. Located on floor 31.,2026-01-30,Agent,https://properties.lk/apartment/100252,2026-02-22 21:23:18
AD100253,3 Bedroom Apartment for Rent in Kochchikade,Apartment,Rent,Kochchikade,Negombo,"Kochchikade, Negombo",123000,Per Month,3,2,,,1436,Semi-furnished apartment with balcony. Great for families. Amenities: Gym. Located on floor 24.,2025-09-01,Developer,https://properties.lk/apartment/100253,2026-02-22 21:23:18
AD100254,1 Bedroom Apartment for Sale in Galle City,Apartment,Sale,Galle City,Galle,"Galle City, Galle",23384000,Total Price,1,1,,,746,Fully furnished apartment with parking. 24/7 security. Semi Furnished. Amenities: Gym and Pool. Located on floor 18.,2025-11-08,Developer,https://properties.lk/apartment/100254,2026-02-22 21:23:18
AD100255,Havelock City – 2 Bedroom Apartment in Matara City,Apartment,Sale,Matara City,Matara,"Matara City, Matara",22771000,Total Price,2,2,,,615,Semi-furnished apartment with balcony. Great for families. Amenities: Swimming Pool. Located on floor 34.,2025-09-03,Owner,https://properties.lk/apartment/100255,2026-02-22 21:23:18
AD100256,Cinnamon Life – 3 Bedroom Apartment in Colombo 07,Apartment,Rent,Colombo 07,Colombo,"Colombo 07, Colombo",709000,Per Month,3,3,,,1819,Budget-friendly apartment near public transport. Well-connected area. Amenities: Gym and Pool. Located on floor 27.,2026-01-13,Developer,https://properties.lk/apartment/100256,2026-02-22 21:23:18
AD100257,2 Bedroom Apartment for Rent in Katugastota,Apartment,Rent,Katugastota,Kandy,"Katugastota, Kandy",89000,Per Month,2,2,,,778,Duplex apartment with high ceilings. Premium finishes throughout. Parking available. Amenities: Gym and Pool. Located on floor 16.,2025-10-26,Agent,https://properties.lk/apartment/100257,2026-02-22 21:23:18
AD100258,3 Bedroom Apartment for Rent in Colombo 10,Apartment,Rent,Colombo 10,Colombo,"Colombo 10, Colombo",513000,Per Month,3,3,,,1623,Spacious luxury apartment in prime location. Close to schools and shopping. Semi Furnished. Amenities: Swimming Pool. Located on floor 7.,2026-02-17,Developer,https://properties.lk/apartment/100258,2026-02-22 21:23:18
AD100259,4 Bedroom Apartment for Rent in Hikkaduwa,Apartment,Rent,Hikkaduwa,Galle,"Hikkaduwa, Galle",445000,Per Month,4,4,,,2194,Fully furnished apartment with parking. 24/7 security. Semi Furnished. Located on floor 29.,2025-09-24,Developer,https://properties.lk/apartment/100259,2026-02-22 21:23:18
AD100260,3 Bedroom Apartment for Rent in Matara City,Apartment,Rent,Matara City,Matara,"Matara City, Matara",154000,Per Month,3,2,,,1531,Duplex apartment with high ceilings. Premium finishes throughout. Semi Furnished. Amenities: Gym. Located on floor 38.,2026-01-12,Owner,https://properties.lk/apartment/100260,2026-02-22 21:23:18
AD100261,The Grand – 3 Bedroom Apartment in Peradeniya,Apartment,Rent,Peradeniya,Kandy,"Peradeniya, Kandy",259000,Per Month,3,3,,,1534,Duplex apartment with high ceilings. Premium finishes throughout. Located on floor 32.,2026-02-10,Owner,https://properties.lk/apartment/100261,2026-02-22 21:23:18
AD100262,5 Bedroom Apartment for Sale in Nallur,Apartment,Sale,Nallur,Jaffna,"Nallur, Jaffna",35336000,Total Price,5,4,,,2312,Sea-facing apartment with beach access. Restaurant and spa on-site. Amenities: Swimming Pool. Located on floor 23.,2025-12-19,Agent,https://properties.lk/apartment/100262,2026-02-22 21:23:18
AD100263,3 Bedroom Apartment for Rent in Jaffna City,Apartment,Rent,Jaffna City,Jaffna,"Jaffna City, Jaffna",84000,Per Month,3,3,,,1294,Fully furnished apartment with parking. 24/7 security. Semi Furnished. Parking available. Amenities: Gym and Pool. Located on floor 9.,2026-01-14,Owner,https://properties.lk/apartment/100263,2026-02-22 21:23:18
AD100264,3 Bedroom Apartment for Sale in Colombo 04,Apartment,Sale,Colombo 04,Colombo,"Colombo 04, Colombo",96223000,Total Price,3,3,,,1778,Newly built apartment with all modern amenities. Swimming pool and gym. Fully Furnished. Parking available. Amenities: Swimming Pool. Located on floor 25.,2025-09-28,Developer,https://properties.lk/apartment/100264,2026-02-22 21:23:18
AD100265,4 Bedroom Apartment for Sale in Bambalapitiya,Apartment,Sale,Bambalapitiya,Colombo,"Bambalapitiya, Colombo",77807000,Total Price,4,4,,,1404,Spacious luxury apartment in prime location. Close to schools and shopping. Fully Furnished. Amenities: Gym and Pool. Located on floor 24.,2025-12-28,Agent,https://properties.lk/apartment/100265,2026-02-22 21:23:18
AD100266,2 Bedroom Apartment for Rent in Digana,Apartment,Rent,Digana,Kandy,"Digana, Kandy",135000,Per Month,2,2,,,1060,Duplex apartment with high ceilings. Premium finishes throughout. Parking available. Amenities: Gym and Pool. Located on floor 10.,2025-09-22,Developer,https://properties.lk/apartment/100266,2026-02-22 21:23:18
AD100267,2 Bedroom Apartment for Rent in Nugegoda,Apartment,Rent,Nugegoda,Colombo,"Nugegoda, Colombo",247000,Per Month,2,2,,,1041,Newly built apartment with all modern amenities. Swimming pool and gym. Semi Furnished. Amenities: Swimming Pool. Located on floor 25.,2025-10-23,Developer,https://properties.lk/apartment/100267,2026-02-22 21:23:18
AD100268,3 Bedroom Apartment for Sale in Kandy City,Apartment,Sale,Kandy City,Kandy,"Kandy City, Kandy",58110000,Total Price,3,2,,,2026,Sea-facing apartment with beach access. Restaurant and spa on-site. Amenities: Swimming Pool. Located on floor 26.,2025-11-04,Owner,https://properties.lk/apartment/100268,2026-02-22 21:23:18
AD100269,Elements – 3 Bedroom Apartment in Batticaloa City,Apartment,Rent,Batticaloa City,Batticaloa,"Batticaloa City, Batticaloa",134000,Per Month,3,2,,,1338,Modern apartment with stunning views. Well-maintained and ready to move in. Amenities: Gym. Located on floor 37.,2026-02-20,Developer,https://properties.lk/apartment/100269,2026-02-22 21:23:18
AD100270,3 Bedroom Apartment for Sale in Kelaniya,Apartment,Sale,Kelaniya,Gampaha,"Kelaniya, Gampaha",27868000,Total Price,3,2,,,1451,Budget-friendly apartment near public transport. Well-connected area. Located on floor 36.,2025-11-20,Developer,https://properties.lk/apartment/100270,2026-02-22 21:23:18
AD100271,3 Bedroom Apartment for Sale in Nugegoda,Apartment,Sale,Nugegoda,Colombo,"Nugegoda, Colombo",77972000,Total Price,3,2,,,1474,Compact studio apartment. Ideal for young professionals. Amenities: Gym and Pool. Located on floor 15.,2026-01-17,Developer,https://properties.lk/apartment/100271,2026-02-22 21:23:18
AD100272,5 Bedroom Apartment for Rent in Colombo 08,Apartment,Rent,Colombo 08,Colombo,"Colombo 08, Colombo",553000,Per Month,5,5,,,2115,Modern apartment with stunning views. Well-maintained and ready to move in. Fully Furnished. Parking available. Located on floor 34.,2026-01-29,Owner,https://properties.lk/apartment/100272,2026-02-22 21:23:18
AD100273,Havelock City – 1 Bedroom Apartment in Kelaniya,Apartment,Rent,Kelaniya,Gampaha,"Kelaniya, Gampaha",121000,Per Month,1,1,,,542,Newly built apartment with all modern amenities. Swimming pool and gym. Amenities: Swimming Pool. Located on floor 24.,2025-09-11,Agent,https://properties.lk/apartment/100273,2026-02-22 21:23:18
AD100274,2 Bedroom Apartment for Sale in Kaduwela,Apartment,Sale,Kaduwela,Gampaha,"Kaduwela, Gampaha",27456000,Total Price,2,2,,,1065,Newly built apartment with all modern amenities. Swimming pool and gym. Semi Furnished. Amenities: Swimming Pool. Located on floor 22.,2026-01-30,Agent,https://properties.lk/apartment/100274,2026-02-22 21:23:18
AD100275,3 Bedroom Apartment for Rent in Kochchikade,Apartment,Rent,Kochchikade,Negombo,"Kochchikade, Negombo",110000,Per Month,3,2,,,1360,Penthouse apartment with rooftop terrace. Panoramic city views. Amenities: Gym and Pool. Located on floor 4.,2025-12-13,Owner,https://properties.lk/apartment/100275,2026-02-22 21:23:18
AD100276,3 Bedroom Apartment for Rent in Peradeniya,Apartment,Rent,Peradeniya,Kandy,"Peradeniya, Kandy",94000,Per Month,3,2,,,1128,Sea-facing apartment with beach access. Restaurant and spa on-site. Amenities: Swimming Pool. Located on floor 3.,2025-12-18,Developer,https://properties.lk/apartment/100276,2026-02-22 21:23:18
AD100277,3 Bedroom Apartment for Rent in Kurunegala City,Apartment,Rent,Kurunegala City,Kurunegala,"Kurunegala City, Kurunegala",105000,Per Month,3,2,,,1269,Semi-furnished apartment with balcony. Great for families. Fully Furnished. Amenities: Swimming Pool. Located on floor 28.,2026-02-04,Agent,https://properties.lk/apartment/100277,2026-02-22 21:23:18
AD100278,On320 – 3 Bedroom Apartment in Galle City,Apartment,Sale,Galle City,Galle,"Galle City, Galle",52668000,Total Price,3,3,,,1890,Duplex apartment with high ceilings. Premium finishes throughout. Fully Furnished. Amenities: Gym. Located on floor 20.,2025-12-03,Agent,https://properties.lk/apartment/100278,2026-02-22 21:23:18
AD100279,Elements – 2 Bedroom Apartment in Narahenpita,Apartment,Sale,Narahenpita,Colombo,"Narahenpita, Colombo",66439000,Total Price,2,1,,,1014,Newly built apartment with all modern amenities. Swimming pool and gym. Semi Furnished. Amenities: Gym and Pool. Located on floor 11.,2026-01-25,Owner,https://properties.lk/apartment/100279,2026-02-22 21:23:18
AD100280,3 Bedroom Apartment for Sale in Batticaloa City,Apartment,Sale,Batticaloa City,Batticaloa,"Batticaloa City, Batticaloa",30301000,Total Price,3,3,,,1442,Sea-facing apartment with beach access. Restaurant and spa on-site. Amenities: Gym. Located on floor 35.,2025-12-12,Agent,https://properties.lk/apartment/100280,2026-02-22 21:23:18
AD100281,The Grand – 1 Bedroom Apartment in Narahenpita,Apartment,Sale,Narahenpita,Colombo,"Narahenpita, Colombo",59450000,Total Price,1,1,,,847,Penthouse apartment with rooftop terrace. Panoramic city views. Parking available. Located on floor 10.,2025-08-29,Owner,https://properties.lk/apartment/100281,2026-02-22 21:23:18
AD100282,On320 – 4 Bedroom Apartment in Colombo 07,Apartment,Rent,Colombo 07,Colombo,"Colombo 07, Colombo",651000,Per Month,4,4,,,1805,Duplex apartment with high ceilings. Premium finishes throughout. Amenities: Gym. Located on floor 38.,2025-11-05,Owner,https://properties.lk/apartment/100282,2026-02-22 21:23:18
AD100283,3 Bedroom Apartment for Sale in Battaramulla,Apartment,Sale,Battaramulla,Gampaha,"Battaramulla, Gampaha",46877000,Total Price,3,3,,,1424,Fully furnished apartment with parking. 24/7 security. Fully Furnished. Amenities: Gym and Pool. Located on floor 13.,2025-10-02,Agent,https://properties.lk/apartment/100283,2026-02-22 21:23:18
AD100284,5 Bedroom Apartment for Sale in Matara City,Apartment,Sale,Matara City,Matara,"Matara City, Matara",19694000,Total Price,5,5,,,1250,Semi-furnished apartment with balcony. Great for families. Amenities: Gym and Pool. Located on floor 39.,2025-10-01,Developer,https://properties.lk/apartment/100284,2026-02-22 21:23:18
AD100285,1 Bedroom Apartment for Sale in Colombo 04,Apartment,Sale,Colombo 04,Colombo,"Colombo 04, Colombo",15471000,Total Price,1,1,,,400,Penthouse apartment with rooftop terrace. Panoramic city views. Amenities: Gym and Pool. Located on floor 22.,2026-02-16,Agent,https://properties.lk/apartment/100285,2026-02-22 21:23:18
AD100286,2 Bedroom Apartment for Sale in Colombo 07,Apartment,Sale,Colombo 07,Colombo,"Colombo 07, Colombo",82598000,Total Price,2,2,,,1510,Duplex apartment with high ceilings. Premium finishes throughout. Amenities: Gym and Pool. Located on floor 4.,2025-09-13,Owner,https://properties.lk/apartment/100286,2026-02-22 21:23:18
AD100287,Elements – 4 Bedroom Apartment in Matara City,Apartment,Rent,Matara City,Matara,"Matara City, Matara",153000,Per Month,4,3,,,1025,Penthouse apartment with rooftop terrace. Panoramic city views. Located on floor 16.,2025-09-24,Developer,https://properties.lk/apartment/100287,2026-02-22 21:23:18
AD100288,2 Bedroom Apartment for Sale in Nallur,Apartment,Sale,Nallur,Jaffna,"Nallur, Jaffna",14232000,Total Price,2,2,,,797,Spacious luxury apartment in prime location. Close to schools and shopping. Semi Furnished. Parking available. Located on floor 4.,2026-01-28,Owner,https://properties.lk/apartment/100288,2026-02-22 21:23:18
AD100289,Monarch – 1 Bedroom Apartment in Batticaloa City,Apartment,Sale,Batticaloa City,Batticaloa,"Batticaloa City, Batticaloa",8712000,Total Price,1,1,,,400,Semi-furnished apartment with balcony. Great for families. Parking available. Amenities: Gym. Located on floor 23.,2025-10-31,Developer,https://properties.lk/apartment/100289,2026-02-22 21:23:18
AD100290,1 Bedroom Apartment for Sale in Bambalapitiya,Apartment,Sale,Bambalapitiya,Colombo,"Bambalapitiya, Colombo",38116000,Total Price,1,1,,,703,Budget-friendly apartment near public transport. Well-connected area. Parking available. Amenities: Gym. Located on floor 16.,2025-09-22,Agent,https://properties.lk/apartment/100290,2026-02-22 21:23:18
AD100291,3 Bedroom Apartment for Rent in Hikkaduwa,Apartment,Rent,Hikkaduwa,Galle,"Hikkaduwa, Galle",160000,Per Month,3,2,,,1379,Compact studio apartment. Ideal for young professionals. Amenities: Gym and Pool. Located on floor 4.,2025-12-17,Owner,https://properties.lk/apartment/100291,2026-02-22 21:23:18
AD100292,3 Bedroom Apartment for Sale in Colombo 01,Apartment,Sale,Colombo 01,Colombo,"Colombo 01, Colombo",69890000,Total Price,3,3,,,1377,Semi-furnished apartment with balcony. Great for families. Parking available. Located on floor 29.,2025-09-22,Owner,https://properties.lk/apartment/100292,2026-02-22 21:23:18
AD100293,Luxury Residencies – 3 Bedroom Apartment in Kochchikade,Apartment,Sale,Kochchikade,Negombo,"Kochchikade, Negombo",44192000,Total Price,3,2,,,1411,Sea-facing apartment with beach access. Restaurant and spa on-site. Amenities: Gym. Located on floor 4.,2025-09-18,Developer,https://properties.lk/apartment/100293,2026-02-22 21:23:18
AD100294,Skyline Towers – 3 Bedroom Apartment in Unawatuna,Apartment,Sale,Unawatuna,Galle,"Unawatuna, Galle",36555000,Total Price,3,3,,,968,Modern apartment with stunning views. Well-maintained and ready to move in. Parking available. Amenities: Gym and Pool. Located on floor 38.,2026-01-14,Owner,https://properties.lk/apartment/100294,2026-02-22 21:23:18
AD100295,1 Bedroom Apartment for Sale in Jaffna City,Apartment,Sale,Jaffna City,Jaffna,"Jaffna City, Jaffna",6693000,Total Price,1,1,,,562,Penthouse apartment with rooftop terrace. Panoramic city views. Fully Furnished. Amenities: Gym. Located on floor 8.,2025-11-06,Agent,https://properties.lk/apartment/100295,2026-02-22 21:23:18
AD100296,3 Bedroom Apartment for Sale in Kochchikade,Apartment,Sale,Kochchikade,Negombo,"Kochchikade, Negombo",33611000,Total Price,3,2,,,1139,Sea-facing apartment with beach access. Restaurant and spa on-site. Amenities: Swimming Pool. Located on floor 2.,2025-10-24,Owner,https://properties.lk/apartment/100296,2026-02-22 21:23:18
AD100297,Havelock City – 1 Bedroom Apartment in Colombo 09,Apartment,Rent,Colombo 09,Colombo,"Colombo 09, Colombo",232000,Per Month,1,1,,,700,Semi-furnished apartment with balcony. Great for families. Semi Furnished. Located on floor 5.,2025-12-01,Owner,https://properties.lk/apartment/100297,2026-02-22 21:23:18
AD100298,2 Bedroom Apartment for Sale in Kandy City,Apartment,Sale,Kandy City,Kandy,"Kandy City, Kandy",22725000,Total Price,2,2,,,871,Penthouse apartment with rooftop terrace. Panoramic city views. Fully Furnished. Parking available. Located on floor 12.,2026-02-18,Owner,https://properties.lk/apartment/100298,2026-02-22 21:23:18
AD100299,2 Bedroom Apartment for Rent in Negombo City,Apartment,Rent,Negombo City,Negombo,"Negombo City, Negombo",112000,Per Month,2,2,,,1380,Spacious luxury apartment in prime location. Close to schools and shopping. Semi Furnished. Parking available. Located on floor 4.,2025-08-30,Developer,https://properties.lk/apartment/100299,2026-02-22 21:23:18
AD100300,Elements – 3 Bedroom Apartment in Colombo 02,Apartment,Sale,Colombo 02,Colombo,"Colombo 02, Colombo",109140000,Total Price,3,2,,,1481,Modern apartment with stunning views. Well-maintained and ready to move in. Amenities: Gym. Located on floor 21.,2025-08-29,Agent,https://properties.lk/apartment/100300,2026-02-22 21:23:18
